datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/07/21 21:03:19,GOES-16,Brasil,SAO PAULO,ILHA SOLTEIRA,Mata Atlantica,0,11.79,0,-20.44,-51.35,
2019/07/21 21:03:19,GOES-16,Brasil,SAO PAULO,ILHA SOLTEIRA,Mata Atlantica,0,11.79,0,-20.46,-51.34,
2019/07/21 21:03:19,GOES-16,Brasil,SAO PAULO,ILHA SOLTEIRA,Mata Atlantica,0,11.79,0,-20.47,-51.32,
2019/07/21 21:13:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,16,1.56,0,-20.43,-48.61,
2019/07/21 21:13:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,16,1.56,0,-20.45,-48.61,
2019/07/21 21:43:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.2,-50.34,
2019/07/21 21:43:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.2,-50.31,
2019/07/21 21:43:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.22,-50.33,
2019/07/21 21:43:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.23,-50.31,
2019/07/21 23:03:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.2,-50.34,
2019/07/21 23:13:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.2,-50.34,
2019/07/21 23:13:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.2,-50.31,
2019/07/21 23:13:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,4,4.63,0,-21.22,-50.33,
2019/05/03 20:43:12,GOES-16,Brasil,SAO PAULO,TAQUARITINGA,Cerrado,2,0.12,0.24,-21.5,-48.6,
2019/05/03 00:33:10,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,8,3.21,0.24,-21.93,-50.88,
2019/05/03 00:33:10,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,8,3.21,0.24,-21.95,-50.88,
2019/05/07 03:03:19,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,2,0,1,-20.47,-48.62,
2019/07/23 22:33:07,GOES-16,Brasil,SAO PAULO,MOGI MIRIM,Cerrado,0,0.48,1,-22.42,-46.88,
2019/07/23 22:33:07,GOES-16,Brasil,SAO PAULO,ITAPIRA,Cerrado,0,0.48,1,-22.42,-46.86,
2019/07/23 22:43:07,GOES-16,Brasil,SAO PAULO,MOGI MIRIM,Cerrado,0,0.48,1,-22.42,-46.88,
2019/07/23 22:43:07,GOES-16,Brasil,SAO PAULO,ITAPIRA,Cerrado,0,0.48,1,-22.42,-46.86,
2019/07/23 23:03:09,GOES-16,Brasil,SAO PAULO,IBATE,Cerrado,0,0,1,-21.99,-48.01,
2019/07/23 23:03:08,GOES-16,Brasil,SAO PAULO,ITAPIRA,Cerrado,0,0.48,1,-22.42,-46.86,
2019/07/23 23:33:19,GOES-16,Brasil,SAO PAULO,GUARA,Cerrado,0,0,1,-20.46,-47.68,
2019/07/23 23:33:19,GOES-16,Brasil,SAO PAULO,ITUVERAVA,Cerrado,0,0,1,-20.46,-47.65,
2019/05/08 06:03:07,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.24,-51.7,
2019/05/08 05:53:08,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.24,-51.7,
2019/05/08 23:33:19,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,3,0,1,-20.47,-48.62,
2019/05/08 04:03:07,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.24,-51.7,
2019/05/08 04:43:08,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.22,-51.7,
2019/05/08 04:43:08,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.24,-51.72,
2019/05/08 04:43:08,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.24,-51.67,
2019/05/08 23:53:09,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,4,0.26,1,-21.93,-50.86,
2019/05/08 23:53:09,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,4,0.26,1,-21.95,-50.86,
2019/05/09 04:13:19,GOES-16,Brasil,SAO PAULO,ICEM,Cerrado,4,1.46,1,-20.44,-49.18,
2019/05/09 04:33:19,GOES-16,Brasil,SAO PAULO,ICEM,Cerrado,4,1.46,1,-20.44,-49.18,
2019/05/08 03:23:08,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.24,-51.72,
2019/05/08 03:23:08,GOES-16,Brasil,SAO PAULO,PRESIDENTE BERNARDES,Mata Atlantica,4,0,1,-22.24,-51.7,
2019/05/07 03:33:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,2,0,1,-20.47,-48.62,
2019/05/07 03:43:19,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,2,0,1,-20.47,-48.62,
2019/05/07 04:43:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,2,0,1,-20.47,-48.62,
2019/05/07 01:33:09,GOES-16,Brasil,SAO PAULO,SANTA CRUZ DA CONCEICAO,Cerrado,3,0,0.85,-22.15,-47.55,
2019/05/10 21:13:11,GOES-16,Brasil,SAO PAULO,SANTOPOLIS DO AGUAPEI,Mata Atlantica,2,0,1,-21.65,-50.56,
2019/05/11 00:03:05,GOES-16,Brasil,SAO PAULO,SAO PEDRO DO TURVO,Cerrado,5,21.73,1,-22.68,-49.82,
2019/05/08 02:43:08,GOES-16,Brasil,SAO PAULO,SANTA CRUZ DA CONCEICAO,Cerrado,4,0,0.97,-22.15,-47.55,
2019/07/23 02:13:19,GOES-16,Brasil,SAO PAULO,PONTES GESTAL,Cerrado,0,0,0,-20.2,-49.73,
2019/07/23 21:03:13,GOES-16,Brasil,SAO PAULO,SAO JOAO DO PAU D'ALHO,Mata Atlantica,0,0.19,0,-21.17,-51.65,
2019/07/23 23:03:14,GOES-16,Brasil,SAO PAULO,BIRIGUI,Mata Atlantica,0,0,0,-21.22,-50.33,
2019/07/23 21:33:19,GOES-16,Brasil,SAO PAULO,PEDREGULHO,Cerrado,0,0,1,-20.3,-47.46,
2019/07/23 21:43:19,GOES-16,Brasil,SAO PAULO,PEDREGULHO,Cerrado,0,0,1,-20.3,-47.46,
2019/07/23 23:03:09,GOES-16,Brasil,SAO PAULO,IBATE,Cerrado,0,0,0.98,-21.99,-47.99,
2019/07/23 23:13:10,GOES-16,Brasil,SAO PAULO,IBATE,Cerrado,0,0,1,-21.99,-48.01,
2019/07/23 23:13:10,GOES-16,Brasil,SAO PAULO,IBATE,Cerrado,0,0,0.98,-21.99,-47.99,
2019/07/23 23:13:07,GOES-16,Brasil,SAO PAULO,ITAPIRA,Cerrado,0,0.48,1,-22.42,-46.86,
2019/08/30 17:53:08,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.18,-48.74,
2019/08/30 17:53:08,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.2,-48.73,
2019/08/30 17:53:03,GOES-16,Brasil,SAO PAULO,CERQUEIRA CESAR,Cerrado,0,0,0,-23.06,-49.15,
2019/08/30 17:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.55,
2019/08/30 17:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.53,
2019/08/30 17:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 17:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 18:33:10,GOES-16,Brasil,SAO PAULO,GUARANTA,Mata Atlantica,0,0,0,-21.9,-49.54,
2019/08/30 18:33:10,GOES-16,Brasil,SAO PAULO,GUARANTA,Mata Atlantica,0,0,0,-21.9,-49.52,
2019/08/30 18:33:09,GOES-16,Brasil,SAO PAULO,JULIO MESQUITA,Mata Atlantica,0,0,0,-21.94,-49.81,
2019/08/30 18:33:08,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.22,-48.75,
2019/08/30 18:33:08,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.22,-48.73,
2019/08/30 18:33:08,GOES-16,Brasil,SAO PAULO,JAU,Mata Atlantica,0,0,0,-22.26,-48.53,
2019/08/30 18:33:04,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.46,
2019/08/30 18:33:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 18:33:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 18:53:20,GOES-16,Brasil,SAO PAULO,MESOPOLIS,Mata Atlantica,0,0,0,-20,-50.56,
2019/08/30 18:53:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,0,0,0,-20.56,-48.65,
2019/08/30 18:53:09,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.17,-48.76,
2019/08/30 18:53:09,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.18,-48.74,
2019/08/30 18:53:09,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.22,-48.75,
2019/08/30 18:53:09,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.22,-48.73,
2019/08/30 18:53:03,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.46,
2019/08/30 18:52:59,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 18:52:59,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 19:03:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,0,0,0,-20.53,-48.66,
2019/08/30 19:03:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,0,0,0,-20.56,-48.65,
2019/08/30 19:03:18,GOES-16,Brasil,SAO PAULO,BARRETOS,Cerrado,0,0,0,-20.58,-48.65,
2019/08/30 19:03:08,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.22,-48.75,
2019/08/30 19:03:08,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.22,-48.73,
2019/08/30 19:03:03,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.46,
2019/08/30 19:03:01,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.53,
2019/08/30 19:02:59,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 19:02:59,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 19:33:09,GOES-16,Brasil,SAO PAULO,JULIO MESQUITA,Mata Atlantica,0,0,0,-21.94,-49.81,
2019/08/30 19:33:03,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.46,
2019/08/30 19:33:03,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.44,
2019/08/30 19:33:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 19:33:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 18:23:18,GOES-16,Brasil,SAO PAULO,ILHA SOLTEIRA,Mata Atlantica,0,0,0,-20.51,-51.29,
2019/08/30 18:23:08,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.17,-48.76,
2019/08/30 18:23:08,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.22,-48.75,
2019/08/30 18:23:08,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.22,-48.73,
2019/08/30 18:23:02,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.46,
2019/08/30 18:23:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.55,
2019/08/30 18:23:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.53,
2019/08/30 18:23:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 18:23:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 19:53:08,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.26,-48.74,
2019/08/30 19:53:02,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.46,
2019/08/30 19:53:01,GOES-16,Brasil,SAO PAULO,TEJUPA,Cerrado,0,0,0,-23.28,-49.28,
2019/08/30 19:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 19:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 20:03:08,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.26,-48.74,
2019/08/30 20:03:04,GOES-16,Brasil,SAO PAULO,PORTO FELIZ,Mata Atlantica,0,0,0,-23.11,-47.46,
2019/08/30 20:03:02,GOES-16,Brasil,SAO PAULO,TEJUPA,Mata Atlantica,0,0,0,-23.28,-49.31,
2019/08/30 20:03:02,GOES-16,Brasil,SAO PAULO,TEJUPA,Cerrado,0,0,0,-23.28,-49.28,
2019/08/30 20:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.55,
2019/08/30 20:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.53,
2019/08/30 20:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 20:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 20:53:16,GOES-16,Brasil,SAO PAULO,PONTAL,Cerrado,0,0,0,-20.98,-48.02,
2019/08/30 20:53:15,GOES-16,Brasil,SAO PAULO,ANDRADINA,Mata Atlantica,0,0,0,-20.93,-51.41,
2019/08/30 20:53:08,GOES-16,Brasil,SAO PAULO,ITAPUI,Mata Atlantica,0,0,0,-22.26,-48.74,
2019/08/30 20:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.53,
2019/08/30 20:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 20:53:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 21:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.53,
2019/08/30 21:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 21:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 21:13:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.65,-47.53,
2019/08/30 21:13:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 21:13:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 21:33:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 21:33:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 21:43:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 18:03:17,GOES-16,Brasil,SAO PAULO,ILHA SOLTEIRA,Mata Atlantica,0,0,0,-20.53,-51.31,
2019/08/30 18:03:17,GOES-16,Brasil,SAO PAULO,ILHA SOLTEIRA,Mata Atlantica,0,0,0,-20.53,-51.29,
2019/08/30 18:03:08,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.18,-48.74,
2019/08/30 18:03:08,GOES-16,Brasil,SAO PAULO,BORACEIA,Mata Atlantica,0,0,0,-22.22,-48.75,
2019/08/30 18:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.55,
2019/08/30 18:03:00,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.68,-47.52,
2019/08/30 22:13:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.89,-50.47,
2019/08/30 22:13:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.91,-50.47,
2019/08/30 23:03:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.89,-50.49,
2019/08/30 23:03:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.89,-50.47,
2019/08/30 23:03:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.91,-50.49,
2019/08/30 23:03:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.91,-50.47,
2019/08/30 23:13:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.89,-50.49,
2019/08/30 23:13:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.89,-50.47,
2019/08/30 23:13:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.91,-50.49,
2019/08/30 23:13:15,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.91,-50.47,
2019/08/31 00:03:11,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.82,
2019/08/31 00:03:11,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.79,
2019/08/31 00:13:11,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.82,
2019/08/31 00:13:11,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.79,
2019/08/31 00:13:00,GOES-16,Brasil,SAO PAULO,ITAPETININGA,Cerrado,0,0,0,-23.63,-48.25,
2019/08/31 00:33:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.82,
2019/08/31 00:33:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.79,
2019/08/31 00:33:00,GOES-16,Brasil,SAO PAULO,ITAPETININGA,Cerrado,0,0,0,-23.63,-48.25,
2019/08/31 00:43:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.82,
2019/08/31 00:43:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.79,
2019/08/31 01:03:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.82,
2019/08/31 01:13:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.84,
2019/08/31 01:13:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.82,
2019/08/31 01:13:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.81,-49.79,
2019/08/31 01:13:10,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.83,-49.81,
2019/08/31 02:43:16,GOES-16,Brasil,SAO PAULO,GUZOLANDIA,Mata Atlantica,0,0,0,-20.68,-50.76,
2019/08/31 03:03:17,GOES-16,Brasil,SAO PAULO,GUZOLANDIA,Mata Atlantica,0,0,0,-20.68,-50.76,
2019/08/31 03:13:17,GOES-16,Brasil,SAO PAULO,GUZOLANDIA,Mata Atlantica,0,0,0,-20.7,-50.74,
2019/08/31 03:13:17,GOES-16,Brasil,SAO PAULO,GUZOLANDIA,Mata Atlantica,0,0,0,-20.66,-50.77,
2019/08/31 03:13:17,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.68,-50.78,
2019/08/31 03:13:17,GOES-16,Brasil,SAO PAULO,GUZOLANDIA,Mata Atlantica,0,0,0,-20.68,-50.74,
2019/08/31 03:13:17,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.7,-50.78,
2019/08/31 03:13:17,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.7,-50.76,
2019/08/31 03:33:17,GOES-16,Brasil,SAO PAULO,GUZOLANDIA,Mata Atlantica,0,0,0,-20.68,-50.76,
2019/08/31 04:43:11,GOES-16,Brasil,SAO PAULO,GUAIMBE,Mata Atlantica,0,0,0,-21.83,-49.83,
2019/08/31 05:13:10,GOES-16,Brasil,SAO PAULO,AGUAI,Cerrado,0,0,0,-22,-47.11,
2019/08/31 05:13:10,GOES-16,Brasil,SAO PAULO,AGUAI,Cerrado,0,0,0,-22,-47.06,
2019/05/22 22:13:10,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.93,-50.82,
2019/05/22 22:13:10,GOES-16,Brasil,SAO PAULO,PARAPUA,Mata Atlantica,6,0,1,-21.93,-50.79,
2019/05/22 22:13:10,GOES-16,Brasil,SAO PAULO,BASTOS,Mata Atlantica,6,0,1,-21.95,-50.81,
2019/05/22 22:13:10,GOES-16,Brasil,SAO PAULO,BASTOS,Mata Atlantica,6,0,1,-21.95,-50.79,
2019/05/23 05:33:16,GOES-16,Brasil,SAO PAULO,FLOREAL,Mata Atlantica,7,0,1,-20.72,-50.12,
2019/07/24 23:13:14,GOES-16,Brasil,SAO PAULO,ARIRANHA,Mata Atlantica,2,0,0.05,-21.21,-48.78,
2019/08/31 18:33:17,GOES-16,Brasil,SAO PAULO,GUZOLANDIA,Mata Atlantica,0,0,0,-20.68,-50.76,
2019/08/31 18:33:17,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.72,-50.75,
2019/08/31 18:33:17,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.72,-50.73,
2019/08/31 18:53:17,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.72,-50.73,
2019/08/31 18:53:17,GOES-16,Brasil,SAO PAULO,GUAPIACU,Cerrado,0,0,0,-20.77,-49.16,
2019/08/31 18:53:17,GOES-16,Brasil,SAO PAULO,GUAPIACU,Cerrado,0,0,0,-20.77,-49.13,
2019/08/31 18:53:17,GOES-16,Brasil,SAO PAULO,GUAPIACU,Cerrado,0,0,0,-20.81,-49.15,
2019/08/31 18:53:17,GOES-16,Brasil,SAO PAULO,UCHOA,Cerrado,0,0,0,-20.81,-49.1,
2019/08/31 18:52:59,GOES-16,Brasil,SAO PAULO,SALTO DE PIRAPORA,Mata Atlantica,0,0,0,-23.67,-47.57,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,IBITINGA,Cerrado,0,0,0,-21.78,-48.72,
2019/08/31 19:03:16,GOES-16,Brasil,SAO PAULO,SANTO ANTONIO DO ARACANGUA,Mata Atlantica,0,0,0,-20.72,-50.73,
2019/08/31 19:03:16,GOES-16,Brasil,SAO PAULO,GUAPIACU,Cerrado,0,0,0,-20.79,-49.11,
2019/08/31 19:03:16,GOES-16,Brasil,SAO PAULO,UCHOA,Cerrado,0,0,0,-20.81,-49.1,
2019/08/31 19:03:15,GOES-16,Brasil,SAO PAULO,TABAPUA,Mata Atlantica,0,0,0,-20.97,-49.04,
2019/08/31 19:03:15,GOES-16,Brasil,SAO PAULO,TABAPUA,Mata Atlantica,0,0,0,-20.99,-49.06,
2019/08/31 19:03:15,GOES-16,Brasil,SAO PAULO,TABAPUA,Mata Atlantica,0,0,0,-21.01,-49.06,
2019/08/31 19:03:15,GOES-16,Brasil,SAO PAULO,TABAPUA,Mata Atlantica,0,0,0,-21.01,-49.03,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,TABATINGA,Cerrado,0,0,0,-21.7,-48.64,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,GETULINA,Mata Atlantica,0,0,0,-21.71,-50,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,GETULINA,Mata Atlantica,0,0,0,-21.71,-49.98,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,TABATINGA,Cerrado,0,0,0,-21.75,-48.59,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,GETULINA,Mata Atlantica,0,0,0,-21.73,-50,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,GETULINA,Mata Atlantica,0,0,0,-21.73,-49.97,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,TABATINGA,Cerrado,0,0,0,-21.78,-48.69,
2019/08/31 19:03:11,GOES-16,Brasil,SAO PAULO,TABATINGA,Cerrado,0,0,0,-21.81,-48.66,
